扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,24.924999999999653,25.85154659056745,24.4928048502522,20.994163725093202,14.706227007906232,0.1127953167194341
5.0,24.94999999999965,25.84501651530787,24.48823892495398,20.989838283767604,14.702079001319282,0.11314892203587461
5.0,24.97499999999965,25.838502984944732,24.48367606232115,20.985518416601455,14.697936644477986,0.11350275485591317
5.0,24.99999999999965,25.83200593863434,24.479112017635085,20.98120752369109,14.693799913569942,0.11385682643011169
5.0,25.024999999999647,25.825525315652463,24.474546037950986,20.976899421786552,14.689668785359432,0.11421111480859164
5.0,25.049999999999645,25.819061055421077,24.469978196880074,20.972594459674113,14.685543237576999,0.11456557808328943
5.0,25.074999999999644,25.812613097535102,24.46544180045674,20.968292882735884,14.681423248708617,0.11492028588128018
5.0,25.099999999999643,25.806181381770422,24.460909500005993,20.96399485174056,14.677308797301487,0.1152752336087307
5.0,25.12499999999964,25.7997658480695,24.45640456505027,20.959702159660765,14.67319986119228,0.11563044735939318
5.0,25.14999999999964,25.793366436518042,24.451907779883328,20.955415647931652,14.669096417093158,0.11598586036126327
5.0,25.17499999999964,25.786983087333656,24.44741163608064,20.951135280715945,14.664998440735893,0.11634153737962448
5.0,25.199999999999637,25.780615740880876,24.442913927041438,20.946862950045233,14.660905907590044,0.11669745977086324
5.0,25.224999999999635,25.774264337710147,24.438414346826256,20.942593557185194,14.656818793752894,0.11705356009106851
5.0,25.249999999999634,25.767928818602186,24.43392276105836,20.938327336011426,14.652737076459633,0.11740987915616612
5.0,25.274999999999633,25.76160912459513,24.429457251527488,20.93406448507741,14.648660733955685,0.11776641884744389
5.0,25.29999999999963,25.75530519698212,24.424999973437444,20.929806627652138,14.64458974494026,0.1181231918669404
5.0,25.32499999999963,25.74901697728368,24.42055666557937,20.92555418554866,14.640524088008194,0.11848022832230859
5.0,25.34999999999963,25.74274440721176,24.41612122844739,20.9213067388494,14.636463741371335,0.1188374542076022
5.0,25.374999999999627,25.73648742864417,24.411687850223828,20.917063882448538,14.632408682866668,0.11919490101259511
5.0,25.399999999999626,25.730245983619106,24.407253970805414,20.912829397020836,14.628358890315758,0.11955260102880072
5.0,25.424999999999624,25.724020014345133,24.402818917262334,20.908597786847153,14.624314342041039,0.11991046572807225
5.0,25.449999999999623,25.717809463213115,24.398415187401937,20.904369309503284,14.62027501714614,0.12026859098874186
5.0,25.47499999999962,25.71161427279777,24.39400542598004,20.900144189398453,14.6162408953372,0.12062691424949967
5.0,25.49999999999962,25.70543438584473,24.3896156814699,20.89592383474453,14.612211956434388,0.12098548182111735
5.0,25.52499999999962,25.699269745249417,24.385241885377194,20.891708821650436,14.608188179925294,0.12134431598374779
5.0,25.549999999999617,25.693120294040973,24.380873436984384,20.88749865975885,14.60416954479139,0.12170329129576667
5.0,25.574999999999616,25.68698597538364,24.376505640205746,20.883294510972423,14.600156029678448,0.1220624656048223
5.0,25.599999999999614,25.680866732598986,24.372136681855217,20.879096329597445,14.596147613362891,0.1224218767065875
5.0,25.624999999999613,25.674762509200466,24.367777468126302,20.874901209319614,14.592144275226483,0.12278149082748939
5.0,25.64999999999961,25.668673248926456,24.36344088896759,20.87070938732172,14.588145995414235,0.12314132760700156
5.0,25.67499999999961,25.66259889576008,24.35909080206866,20.866521012984062,14.584152754571871,0.12350138002595236
5.0,25.69999999999961,25.656539393929343,24.354756537841872,20.86233708555866,14.580164533346727,0.12386161444163306
5.0,25.724999999999607,25.65049468788777,24.350440367706913,20.858158631397494,14.576181311986451,0.1242221078511183
5.0,25.749999999999606,25.64446472228316,24.346132662794247,20.853985103185835,14.5722030702447,0.12458279287643231
5.0,25.774999999999604,25.638449441926184,24.341827439245225,20.849818500683643,14.56822978769151,0.1249436072082452
5.0,25.799999999999603,25.63244879176837,24.337521871529805,20.84565607799525,14.564261444267855,0.1253046435338009
5.0,25.8249999999996,25.626462716892213,24.333231287225736,20.84149687017527,14.560298020717845,0.12566593253994277
5.0,25.8499999999996,25.620491162511332,24.32895580316503,20.837340968340595,14.556339498623819,0.12602740873417742
5.0,25.8749999999996,25.61453407397646,24.32467085586283,20.833188471065206,14.552385860032324,0.12638909213493324
5.0,25.899999999999597,25.60859139678316,24.320406567414572,20.82904041338539,14.548437086906171,0.12675101626787125
5.0,25.924999999999596,25.60266307657918,24.316154075534378,20.824897706001646,14.544493160731093,0.12711315547743118
5.0,25.949999999999594,25.596749059173195,24.31190773160292,20.820759781029004,14.540554062452353,0.12747548543038612
5.0,25.974999999999593,25.59084929054803,24.3076634505523,20.81662710106437,14.536619772725894,0.1278379548065218
5.0,25.99999999999959,25.584963716878647,24.303419064678213,20.812499987892007,14.532690272382233,0.12820057040836677
5.0,26.02499999999959,25.579092284549375,24.299181294000423,20.808375960231967,14.52876554284887,0.12856344347405213
5.0,26.04999999999959,25.57323494016338,24.294970881355447,20.804255142542146,14.524845566271356,0.12892654455961539
5.0,26.074999999999587,25.567391630540637,24.290745769216674,20.800137648618065,14.520930325261057,0.12928977667062297
5.0,26.099999999999586,25.5615623027042,24.28653437845454,20.79602393683932,14.517019802414538,0.12965327138979577
5.0,26.124999999999584,25.555746903857873,24.282338427160475,20.791915636026868,14.513113979911836,0.13001699512737513
5.0,26.149999999999583,25.549945381361347,24.278151340861065,20.787812116347446,14.509212839414802,0.13038089548205592
5.0,26.17499999999958,25.54415768271065,24.27396790966903,20.783714718225088,14.505316362347262,0.1307449588902628
5.0,26.19999999999958,25.538383755529573,24.269785265521747,20.779621227534374,14.50142453038919,0.13110915326675407
5.0,26.22499999999958,25.53262354757372,24.265624202071677,20.775531022439203,14.497537325862183,0.13147355827018403
5.0,26.249999999999577,25.526877006746556,24.26146950677048,20.771444098215827,14.493654731779198,0.13183816849355612
5.0,26.274999999999576,25.521144081124607,24.25730354508337,20.767360513163105,14.489776731551327,0.13220297652821095
5.0,26.299999999999574,25.51542471898571,24.25315634410451,20.76328097352954,14.485903308537166,0.13256798370072784
5.0,26.324999999999573,25.509718868832888,24.24901548295675,20.759206562869043,14.48203444571399,0.13293321093412316
5.0,26.34999999999957,25.504026479408473,24.24488310316448,20.755136745521465,14.478170125633868,0.13329865303729146
5.0,26.37499999999957,25.4983474996971,24.240755735415416,20.75107195444222,14.474310330662792,0.1336642298197481
5.0,26.39999999999957,25.492681878918834,24.236630528604547,20.747011732406687,14.470455043376022,0.13402995363401873
5.0,26.424999999999567,25.48702956651379,24.23251037822201,20.74295474629982,14.466604246880422,0.1343958179196488
5.0,26.449999999999566,25.481390512120978,24.228421704345546,20.738900977068845,14.462757924873522,0.13476188043580783
5.0,26.474999999999564,25.47576466555697,24.224317843766556,20.73485047437474,14.458916061407491,0.13512814439039014
5.0,26.499999999999563,25.470151976799496,24.220220110039513,20.7308040602388,14.455078640509901,0.13549461561850157
5.0,26.52499999999956,25.4645523959773,24.216134424952113,20.72676249813357,14.451245645905056,0.13586128913138434
5.0,26.54999999999956,25.458965873364434,24.212057746988144,20.722725344006943,14.447417060977143,0.136228206806807
5.0,26.57499999999956,25.45339235937677,24.20798689796033,20.71869266815356,14.443592868955921,0.1365952691274411
5.0,26.599999999999557,25.44783180456954,24.2039191492991,20.714664535822163,14.439773053221984,0.1369624783469039
5.0,26.624999999999556,25.442284159635655,24.199863371234056,20.710639659831127,14.435957597557833,0.13732983489518014
5.0,26.649999999999554,25.43674937540747,24.195830717040444,20.7066180019911,14.432146486193378,0.13769736157781765
5.0,26.674999999999553,25.43122740286667,24.191784906946637,20.70259957341166,14.428339703612842,0.13806505051647625
5.0,26.69999999999955,25.425718193163867,24.18773848527915,20.698584784211917,14.424537234225417,0.1384329266170537
5.0,26.72499999999955,25.420221697642887,24.183709881971044,20.69457463838488,14.42073906210179,0.13880100229167647
5.0,26.74999999999955,25.414737867861273,24.17968378695029,20.69056860390436,14.416945170910259,0.13916925570359356
5.0,26.774999999999547,25.409266655599232,24.17566315066308,20.686566659968044,14.413155544043592,0.13953773210688855
5.0,26.799999999999546,25.403808012853315,24.171647470168562,20.68256924591144,14.409370164869145,0.1399063573142108
5.0,26.824999999999545,25.398361891814627,24.167635075216776,20.678575239992373,14.405589016976904,0.14027511725472416
5.0,26.849999999999543,25.392928244836813,24.163656159380018,20.674584566735113,14.401812084296962,0.14064404843606484
5.0,26.87499999999954,25.387507024405156,24.159671208446454,20.67059714533941,14.398039351031418,0.14101310975413336
5.0,26.89999999999954,25.38209818311846,24.155678729661684,20.666612986490016,14.394270801436845,0.14138232589256935
5.0,26.92499999999954,25.376701673688668,24.15170297244929,20.66263312123983,14.390506419599246,0.14175177010720727
5.0,26.949999999999537,25.371317448955004,24.14773164759803,20.658657773338287,14.386746189362396,0.14212137914163042
5.0,26.974999999999536,25.3659454619043,24.143762049907345,20.65468655521154,14.382990094456021,0.1424911676775229
5.0,26.999999999999535,25.360585665687953,24.1397985387347,20.65071946761747,14.379238118751617,0.14286116562844656
5.0,27.024999999999533,25.35523801362799,24.13583984974502,20.646755965503182,14.375490246509452,0.14323129307187749
5.0,27.04999999999953,25.349902459210156,24.131904047708066,20.64279582590421,14.371746462494752,0.1436015632582025
5.0,27.07499999999953,25.344578956070503,24.127979121636383,20.638838936110925,14.368006751913745,0.14397200362802282
5.0,27.09999999999953,25.339267457987166,24.124044569593096,20.63488523903629,14.364271100198398,0.14434255569496496
5.0,27.124999999999527,25.33396791888473,24.120106980042383,20.63093475948908,14.360539492715741,0.14471324527314772
5.0,27.149999999999526,25.328680292849448,24.116189943323715,20.626988707395565,14.356811914549098,0.14508414992657165
5.0,27.174999999999525,25.323404534147247,24.112273639497825,20.62304696616351,14.353088350478625,0.14545522115746692
5.0,27.199999999999523,25.318140597235274,24.10835709984679,20.619109098283445,14.349368785155857,0.14582644913594492
5.0,27.224999999999522,25.31288843675982,24.104445844856336,20.61517491385324,14.345653203355392,0.14619788167955927
5.0,27.24999999999952,25.307648007537004,24.10054427159143,20.61124423641878,14.341941590172636,0.14656946253822672
5.0,27.27499999999952,25.302419264520807,24.09667734673603,20.607316898143903,14.338233931089965,0.14694121470653465
5.0,27.299999999999518,25.297202162772223,24.092799010587626,20.60339278418235,14.334530211900146,0.14731308166284243
5.0,27.324999999999516,25.291996657444606,24.088916086485437,20.599471879608846,14.330830418526052,0.14768507429044558
5.0,27.349999999999515,25.28680270379077,24.08503499122367,20.595554982420076,14.327134536841806,0.14805718803163104
5.0,27.374999999999513,25.28162025718543,24.081172212104278,20.591642174540155,14.323442552607887,0.14842953685429788
5.0,27.399999999999512,25.276449273151,24.077310207585956,20.58773321722233,14.31975445155052,0.14880202951466612
5.0,27.42499999999951,25.271289707376003,24.073451657051727,20.58382741167892,14.316070219495614,0.14917468549431567
5.0,27.44999999999951,25.266141515720005,24.069596405742235,20.579925264289496,14.312389842465743,0.14954749976316886
5.0,27.474999999999508,25.261004654204346,24.065756940923396,20.576026553990317,14.308713306706435,0.14992048655244739
5.0,27.499999999999506,25.255879078995335,24.06194056933191,20.572131120342927,14.305040598643508,0.15029362029414126
5.0,27.524999999999505,25.250764746392655,24.058114589150357,20.56823890990453,14.301371704785945,0.1506668777810139
5.0,27.549999999999503,25.245661612833636,24.054284713600897,20.564350384516025,14.297706611623122,0.15104023753340065
5.0,27.574999999999502,25.24056963491322,24.050452643763016,20.560465767123446,14.294045305586728,0.151413720475893
5.0,27.5999999999995,25.235488769408537,24.04664044264472,20.55658497490693,14.290387773113086,0.15178738788531318
5.0,27.6249999999995,25.23041897329449,24.04283157573813,20.552707228000045,14.286734000744023,0.15216121832217236
5.0,27.649999999999498,25.225360203741776,24.039021344660746,20.548832726280867,14.283083975178785,0.1525351928384925
5.0,27.674999999999496,25.220312418095318,24.035216569386147,20.544961797488654,14.27943768326029,0.15290936163892704
5.0,27.699999999999495,25.215275573837665,24.03143238152327,20.541094227252536,14.275795111927303,0.15328368676836993
5.0,27.724999999999493,25.2102496285495,24.027667289122874,20.53722988051552,14.272156248155746,0.15365815240316275
5.0,27.749999999999492,25.205234539884234,24.02389380927937,20.533368720790868,14.268521078893011,0.1540327448373394
5.0,27.77499999999949,25.200230265569488,24.020116838468912,20.529511095487376,14.264889591005758,0.15440743676861607
5.0,27.79999999999949,25.195236763435904,24.01634547421207,20.525657302755185,14.261261771287923,0.15478226626991265
5.0,27.824999999999488,25.190253991462296,24.01258874085399,20.5218072409212,14.257637606554693,0.15515724952728213
5.0,27.849999999999486,25.185281907822198,24.008832366186912,20.51795955315904,14.254017083728852,0.15553238759676133
5.0,27.874999999999485,25.180320470919074,24.005073527719567,20.51411529523767,14.25040018984583,0.1559076496154045
5.0,27.899999999999483,25.175369639401108,24.001318155234344,20.51027459371866,14.24678691200749,0.1562830871212435
5.0,27.924999999999482,25.170429372150927,23.997572579526953,20.50643722072584,14.243177237343707,0.15665868657434065
5.0,27.94999999999948,25.165499628254274,23.993861631410784,20.50260307469006,14.239571153001055,0.15703445069792898
